name,cnpj,trade_name,country,status,org_type
INSTITUTO DE SAUDE DOS SERVIDORES DO ESTADO DO CEARA - ISSEC,07271141000430,,BR,,government
INSTITUTO DE SAUDE DOS SERVIDORES DO ESTADO DO CEARA - ISSEC,07271141000511,,BR,,government
INSTITUTO DE SAUDE DOS SERVIDORES DO ESTADO DO CEARA - ISSEC,07271141000600,,BR,,government
INSTITUTO DE SAUDE DOS SERVIDORES DO ESTADO DO CEARA - ISSEC,07271141000783,,BR,,government
INSTITUTO DE SAUDE DOS SERVIDORES DO ESTADO DO CEARA - ISSEC,07271141000864,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - EEES MEXICO,07271603000177,,BR,,government
ESTADO DO MARANHAO - CORREGEDORIA GERAL DO ESTADO,07272657000157,,BR,,government
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CONCORDIA DO PARA,07276127000187,,BR,,government
FUNDACAO DE PARQUES MUNICIPAIS E ZOOBOTANICA,07276220000191,,BR,,government
INSTITUTO DE HEMOTERAPIA E DE ATIVIDADES DE LABORATORIO CENTRAL DE SAUDE PUBLICA PARREIRAS HORTA - HEMOLACEN,07276294000128,,BR,,government
CAMARA MUNICIPAL DE VEREADORES DE PAIAL,07277022000142,,BR,,government
"COMISSAO ORGANIZADORA, GERENCIAL E ESTRUTURAL DA XXVI EXP AGROPECUARIA, COMERCIAL E INDUSTRIAL DE S A DE PADUA",07279522000113,,BR,,government
DEPARTAMENTO ESTADUAL DE RODOVIAS,07280803000196,,BR,,government
PROCON MUNICIPAL,07287993000173,,BR,,government
CONSELHO REGIONAL DE FARMACIA,07288905000158,,BR,,government
LABORATORIO NACIONAL AGROPECUARIO EM PERNAMBUCO,07292695000171,,BR,,government
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE NOVA FRIBURGO,07293841000183,,BR,,government
CAMARA DE VEREADORES DE AGROLANDIA,07295483000148,,BR,,government
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,07297627000103,,BR,,government
FUNDO MUNICIPAL PARA O REMEDIO POPULAR,07298139000102,,BR,,government
SECRETARIA DE JUSTICA E DIREITOS HUMANOS,07298145000160,,BR,,government
CONSELHO REGIONAL DE ODONTOLOGIA DO CEARA,07299589000110,,BR,,government
FUNDO DE PREVIDENCIA SOCIAL DE ABADIANIA,07303155000146,,BR,,government
FUNDO ESTADUAL DE FOMENTO A CULTURA DO ESTADO DE MATO GROSSO,07303512000176,,BR,,government
BELEM PREFEITURA GABINETE DO VICE PREFEITO,07303818000122,,BR,,government
MUNICIPIO DE CAPITAO GERVASIO OLIVEIRA - SECRETARIA DE ASSISTENCIA SOCIAL,07305202000190,,BR,,government
MUNICIPIO DE RIBEIRO GONCALVES - CAMARA MUNICIPAL,07306378000167,,BR,,government
"CONSELHO MUNICIPAL DE AGRICULTURA, PECUARIA E EXTRATIVISMO",07308016000105,,BR,,government
CONSELHO MUNICIPAL DE SEGUARANCA ALIMENTAR E NUTRICIONAL,07308035000131,,BR,,government
SECRETARIA DA EDUCACAO,07954514004627,,BR,,government
CONSORCIO INTERMUNICIPAL DO SERTAO DO ARARIPE PERNAMBUCANO,07308779000156,,BR,,government
FUNDO MUNICIPAL DE PREVIDENCIA DE URUTAI,07312170000150,,BR,,government
ESCOLA MUNICIPAL DE ENSINO INFANTIL E FUNDAMENTAL ANTONIO LINO SOBRINHO,07312759000159,,BR,,government
SECRETARIA DE ESTADO DAS FINANCAS,07312912000148,,BR,,government
REGIME PROPRIO DE PREVIDENCIA SOCIAL DO MUNICIPIO DE ALOANDIA,07314524000104,,BR,,government
ASSOCIACAO DOS MOTOS TAXIS E TRANSP URB DE MANACAPURU-AM - ATRAM,07316432000155,,BR,,government
CONSELHO MUNICIPAL DE DESENVOLVIMENTO SUSTENTAVEL - CMDS,07316616000115,,BR,,government
CONSORCIO INTERMUNICIPAL PARA O DESENVOLVIMENTO DO POLO TURISTICO DO CIRCUITO DAS AGUAS PAULISTA,07316963000148,,BR,,government
ESCOLA DE ADMINISTRACAO DO CEARA,07327554000147,,BR,,government
FUNDACAO NACIONAL DO INDIO FUNAI,07328153000101,,BR,,government
CAMARA MUNICIPAL DE VEREADORES DE VICTOR GRAEFF,07329693000100,,BR,,government
CONSELHO MUNICIPAL DOS DIREITOS DO IDOSO,07332382000108,,BR,,government
CONSORCIO INTERMUNICIPAL DE SAUDE DO ENTORNO DE SALINAS,07333598000180,,BR,,government
CAMARA MUNICIPAL DE MELGACO,07335744000106,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - EEES VICTOR HUGO,07340442000126,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - CE FRANCISCO ALVES,07340447000159,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO -RJ C.E. FRANCISCO MANUEL,07340500000111,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - CE CHIQUINHA GONZAGA,07340514000135,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - CE COMPOSITOR LUIZ GONZAGA,07340520000192,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - EEES DOUTOR CICERO PENNA,07340527000104,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - EEES EVARISTO DA VEIGA,07340558000165,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ-CE CASTELNUOVO,07340693000100,,BR,,government
CONSELHO REGIONAL DOS REPRESENTANTES COMERCIAIS NO ESTADO DO CEARA,07340847000164,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - EEES ALMIRANTE TAMANDARE,07340933000177,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - EEES DOM AQUINO CORREA,07340941000113,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - CE ROMA,07340944000157,,BR,,government
ESCOLA MUNICIPAL PADRE FELICE PISTONI,07341045000179,,BR,,government
"FUNDACAO DE AMPARO AO ESPORTE, CULTURA, LAZER E TURISMO DE LUIZ ANTONIO - FAEC LUIZ ANTONIO",07341534000120,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - EEES BENEDITO OTONI,07341982000124,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - CE DEODORO,07342015000187,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - CE FRANCISCO CAMPOS,07342125000149,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - EEES GENERAL EUCLYDES DE FIGUEIREDO,07342137000173,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - EEES PRESIDENTE ARTHUR DA COSTA E SILVA,07342141000131,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - CE SERGIO BUARQUE DE HOLANDA,07342144000175,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - COORDENADORIA REGIONAL 15 REGIAO MEDIO PARAIBA I,07343857000153,,BR,,government
ADMINISTRACAO REGIONAL DO ITAPOA - RA XXVIII,07344402000152,,BR,,government
CAMARA MUNICIPAL DE SERTAO,07344487000179,,BR,,government
PREVIDENCIA MUNICIPAL DE SAO JOAO DA LAGOA-MG,07347646000199,,BR,,government
MUNICIPIO DE SAO BENEDITO/CAMARA MUNICIPAL,07347859000110,,BR,,government
CONSORCIO INTERMUNICIPAL VALE DO RIO PARDO,07347962000160,,BR,,government
SERVICO AUTONOMO DE AGUA E ESGOTO,07348157000151,,BR,,government
UNIDADE EXECUTORA TERTO CAMELO,07354680000190,,BR,,government
FUNDO MUNICIPAL DE HABITACAO,07354879000119,,BR,,government
SECRETARIA MUNICIPAL DE SAUDE E ACAO SOCIAL,07356457000182,,BR,,government
SERVICOS AUTONOMO DE AGUA E ESGOTO DE CANAA DOS CARAJAS,07356585000126,,BR,,government
CONSORCIO INTERMUNICIPAL DE ESPECIALIDADES,07356999000155,,BR,,government
FUNDO DE APOSENTADORIA E PENSAO DE BURITI DE GOIAS,07357800000103,,BR,,government
FUNDO CONTIGENTE DA RFFSA-FC,07361266000109,,BR,,government
CONSORCIO INTERMUNICIPAL DE GESTAO DE RESIDUOS SOLIDOS - CIGRES,07363412000135,,BR,,government
CONSELHO COMUNITARIO DE SEGURANCA PUBLICA DE CASTANHEIRA,07363573000129,,BR,,government
BBM Teste,43340421000174,,BR,,government
FUNDO MUNICIPAL DOS DIREITOS DA CRIANCA E DO ADOLESCENTE,07364534000146,,BR,,government
ESCOLA MUNICIPAL PROFESSORA MARIA NEREA RAMPIM,07364902000156,,BR,,government
SERVICO AUTONOMO DE AGUA E ESGOTO DE BRODOWSKI,07365366000103,,BR,,government
MUNICIPIO DE TUTOIA - CAMARA MUNICIPAL,07366552000167,,BR,,government
MUNICIPIO DE BREJO - CAMARA MUNICIPAL,07367121000115,,BR,,government
FUNDACAO CULTURAL DE AURORA,07367359000140,,BR,,government
CONSORCIO INTERMUNICIPAL DE DESENVOLVIMENTO TURISTICO DO SERTAO PARAIBANO,07369201000100,,BR,,government
MUNICIPIO DE FORTALEZA DOS NOGUEIRAS - CAMARA MUNICIPAL,07369838000104,,BR,,government
HOSPITAL MUNICIPAL DE SANTA CECILIA DO PAVAO,07370007000144,,BR,,government
MUNICIPIO DE SANTO ANTONIO DOS LOPES - CAMARA MUNICIPAL,07371735000170,,BR,,government
FUNDACAO CATARINA DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,07372448000185,,BR,,government
CONSORCIO INTERMUNICIPAL DE ORGANIZACAO MODERNIZACAO E DESENVOLVIMENTO SUSTENTAVEL DO RECONCAVO BAIANO,07372895000134,,BR,,government
FUNDO MUNICIPAL DE GERACAO DE RENDA E DESENVOLVIMENTO,07374395000131,,BR,,government
CONSORCIO INTERMUNICIPAL DE DESENVOLVIMENTO DA REGIAO NORTE DE ALAGOAS,07376398000104,,BR,,government
FUNDO DE PREVIDENCIA DOS SERVIDORES DE CEDRO PE - FUNPRESCE,07381527000152,,BR,,government
INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DO MUNICIPIO DE PORTO FELIZ,07381646000105,,BR,,government
FUNDO DE DESENVOLVIMENTO E APERFEICOAMENTO DA ADMINISTRACAO TRIBUTARIA,07382198000164,,BR,,government
ESCOLA MUNICIPAL JOAOZINHO E MARIA,07382536000168,,BR,,government
POPULAR ESPORTE CLUBE DE NOVA AMOREIRA - P.E.C.N.A,07383780000145,,BR,,government
FUNDO MUNICIPAL DE EDUCACAO DE ITAIOPOLIS,54736674000188,FMEI,BR,Ativa,government
MUNICIPIO DE CANINDE - CAMARA MUNICIPAL,07385404000190,,BR,,government
MUNICIPIO DE ALTANEIRA,07385503000171,,BR,,government
CONLESTE MARANHENSE - CONSORCIO PUBLICO INTERMUNICIPAL NORTE E LESTE MARANHENSE,07387311000102,,BR,,government
MUNICIPIO DE ITAPIUNA,07387509000188,,BR,,government
MUNICIPIO DE ARATUBA,07387525000170,,BR,,government
MUNICIPIO DE JARDIM,07391006000186,,BR,,government
CONSELHO MUNICIPAL DOS DIREITOS DA CRIANCA E ADOLESCENTE DE MONTE APRAZIVEL,07393684000188,,BR,,government
FUNDO MUNICIPAL DE DEFESA DE DIREITOS DA CRIANCA DE SANTA CRUZ DA B. VERDE,07395915000192,,BR,,government
CAMARA MUNICIPAL DE ITAPIRATINS,07396375000161,,BR,,government
FMAS - FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,07396820000193,,BR,,government
CONSELHO MUNICIPAL DE TURISMO DO MUNICIPIO DE RIBEIRAO CLARO,07399487000176,,BR,,government
CAMARA MUNICIPAL DE MINDURI,07400574000104,,BR,,government
ASSOCIACAO DE MORADORES DO BAIRRO JARDIM GRAPIUNA,07401065000198,,BR,,government
FUNDO DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO,07403438000160,,BR,,government
INSTITUTO DE PREVIDENCIA DOS SERVIDORES MUNICIPAIS DE ITUMBIARA - IPASMI,07404675000145,,BR,,government
FUNDO DE PREVIDENCIA SOCIAL DE ITAPURANGA,07405154000102,,BR,,government
FUNDACAO CULTURAL SAXOFONISTA HERMES DE FREITAS TEIXEIRA,07405330000106,,BR,,government
FUNDO MUNICIPAL DO MEIO AMBIENTE FMMA,07408808000151,,BR,,government
LICEU DE SENADOR POMPEU,07409036000172,,BR,,government
INSTITUTO DE METROLOGIA DE SANTA CATARINA,07410720000174,,BR,,government
MUNICIPIO DE JOAO LISBOA - DEPARTAMENTO MUNICIPAL DE TRANSITO,07411106000127,,BR,,government
EEM JOAQUIM JOSUE DA COSTA,07412192000192,,BR,,government
SECRETARIA MUNICIPAL DE CULTURA DE CORURIPE,07412870000117,,BR,,government
MUNICIPIO DE JATI,07413255000125,,BR,,government
MUNICIPIO DE PENAFORTE,07414931000185,,BR,,government
MUNICIPIO DE CAMPOS SALES,07416704000199,,BR,,government
CAMARA MUNICIPAL DE ANITAPOLIS,07417202000182,,BR,,government
MUNICIPIO DE CURRAL NOVO DO PIAUI - SECRETARIA DE SAUDE,07417536000156,,BR,,government
INSTITUTO DE PREVIDENCIA DOS SERVIDORES PUBLICOS DO MUNICIPIO DE ITAIPAVA DO GRAJAU-MA,07418746000169,,BR,,government
SECRETARIA MUNICIPAL DE DIREITOS HUMANOS E CIDADANIA,07420613000127,,BR,,government
FUNDACAO DE APOIO AO PORTADOR DE NECESSIDADES ESPECIAIS FISICAS E VISUAIS DE JATAI - FAPE,07421569000170,,BR,,government
SECRETARIA DA EDUCACAO,07954514004708,,BR,,government
AGENCIA DE DEFESA AGROPECUARIA DO ESTADO DO CEARA - ADAGRI,07421806000100,,BR,,government
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL-FMAS,07429209000114,,BR,,government
FUNDACAO CULTURAL DE IMBITUBA - FUNCI,07432006000187,,BR,,government
"FUNDEC - FUNDACAO DE APOIO A ESCOLA TECNICA, CIENCIA, TECNOLOGIA, ESPORTE, LAZER, CULTURA E POLITICAS SOCIAIS DE DUQUE DE CAXIAS",07432522000101,,BR,,government
"FUNDEC - FUNDACAO DE APOIO A ESCOLA TECNICA, CIENCIA, TECNOLOGIA, ESPORTE, LAZER, CULTURA E POLITICAS SOCIAIS DE DUQUE DE CAXIAS",07432522000292,,BR,,government
SECRETARIA PARA ASSUNTOS DA REGIAO INTEGRADA DO ENTORNO DO DISTRITO FEDERAL,07433067000169,,BR,,government
MUNICIPIO DE CRISTALANDIA DO PIAUI - SECRETARIA DE ACAO SOCIAL,07433926000110,,BR,,government
INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE QUEIMADAS - IPM,07434768000112,,BR,,government
MUNICIPIO DE CACHOEIRA DOS INDIOS - CAMARA MUNICIPAL,07435385000169,,BR,,government
MUNICIPIO DE APUIARES,07438468000101,,BR,,government
MUNICIPIO DE APUIARES,07438468000292,,BR,,government
MUNICIPIO DE GENERAL SAMPAIO,07438591000122,,BR,,government
FUNDO DE PREVIDENCIA DOS SERVIDORES DE SALGUEIRO,07439828000190,,BR,,government
MUNICIPIO DE JAGUARIBARA,07442981000176,,BR,,government
UNIDADE EXECUTORA CONSELHO ESCOLAR JOAQUIM F. DE LIMA,07443353000105,,BR,,government
MUNICIPIO DE JAGUARIBE,07443708000166,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE AMPARO,07443791000173,,BR,,government
COMPANHIA TELEFONICA DE AURORA,07444813000110,,BR,,government
FUNDACAO DO BEM-ESTAR DA FAMILIA BLUMENAUENSE,07447177000180,,BR,,government
INSTITUTO DE PREVIDENCIA MUNICIPAL DE MONTE CASTELO - INPREM,07447578000130,,BR,,government
CONSORCIO INTERMUNICIPAL DO CENTRO DO TOCANTINS,07448064000107,,BR,,government
FUNDO ESPECIAL DE REESTRUTURACAO DO AUTODROMO INTERNACIONAL AYRTON SENNA,07449439000145,,BR,,government
SERVICO AUTONOMO DE AGUA E ESGOTO - SAAE,07450132000164,,BR,,government
MUNICIPIO DE DOM EXPEDITO LOPES - CAMARA MUNICIPAL,07450711000107,,BR,,government
MUNICIPIO DE PICOS - CAMARA MUNICIPAL,07450836000137,,BR,,government
MUNICIPIO DE JAICOS - CAMARA MUNICIPAL,07450927000172,,BR,,government
CAMARA MUNICIPAL DE ABAIRA,07454505000175,,BR,,government
EMBAIXADA DA REPUBLICA DA GUINE,07455012000150,,BR,,government
FUNDO DE COMBATE E ERRADICACAO DA POBREZA NO EST. DA PARAIBA,07456196000172,,BR,,government
ALTOS-SERVICO SOCIAL DO MUNICIPIO,07456650000195,,BR,,government
CENTRO DE EDUCACAO DE JOVENS E ADULTOS - CEJA PROFESSORA MARIA ANGELINA LEITE TEIXEIRA,07457202000106,,BR,,government
FUNDO ESPECIAL DA CRIANCA E DO ADOLESCENTE DE ARAPEI,07457905000134,,BR,,government
FUNDACAO ALVES DE CARVALHO,07460000000113,,BR,,government
"AGENCIA REGUL. DE SERV. PUBL. CONC. DE TRANSP. AQUAV., FERROV. E METROV. E DE RODOVIAS DO ESTADO DO RJ - AGETRANSP",07461145000139,,BR,,government
ASSOCIACAO DOS PEQUENOS PRODUTORES RURAIS MANOEL DIAS DE SANTANA.,07461223000103,,BR,,government
SECRETARIA DO DESENVOLVIMENTO AGRARIO - SDA,07954563000168,,BR,,government
SECRETARIA DO DESENVOLVIMENTO AGRARIO - SDA,07954563000249,,BR,,government
SECRETARIA DO DESENVOLVIMENTO AGRARIO - SDA,07954563000320,,BR,,government
SECRETARIA DO DESENVOLVIMENTO AGRARIO - SDA,07954563000400,,BR,,government
CONSELHO MUNICIPAL DOS DIREITOS DA CRIANCA E DO ADOLESCENTE,07462307000153,,BR,,government
MUNICIPIO DE LAGO DO JUNCO - SECRETARIA MUNICIPAL DE ASSISTENCIA SOCIAL,07465127000125,,BR,,government
FUNDO DE FORTALECIMENTO DA ADMINISTRACAO TRIBUTARIA,07467623000118,,BR,,government
FUNDACAO UNIVERSIDADE ESTADUAL DO PIAUI FUESPI,07471758000157,,BR,,government
FUNDACAO UNIVERSIDADE ESTADUAL DO PIAUI FUESPI,07471758000238,,BR,,government
FUNDO MUNICIPAL DE DEFESA DOS DIREITOS DA CRIANCA E DO ADOLESCENTE,07473595000141,,BR,,government
CONSELHO MUNICIPAL DE DEFESA DO MEIO AMBIENTE-CODEMA,07473687000121,,BR,,government
SERVICO AUTONOMO DE AGUA E ESGOTO DE GRANJA,07476369000114,,BR,,government
FUNDACAO ACACIO CARVALHO PINHO,07478644000139,,BR,,government
CAMARA MUNICIPAL DE PARAGUACU,07480746000199,,BR,,government
FUNDO MUNICIPAL DOS DIREITOS DA CRIANCA E DO ADOLESCENTE,07487852000102,,BR,,government
MUNICIPIO DE MIRINZAL - CAMARA MUNICIPAL,07489883000194,,BR,,government
MUNICIPIO DE POCAO DE PEDRAS - HOSPITAL MUNICIPAL PRESIDENTE MEDICI,07490543000183,,BR,,government
SECRETARIA NACIONAL DE JUVENTUDE,07490910000149,,BR,,government
FUNDACAO DE SAUDE HOSPITALAR DE PECANHA - FUSHOP,07491213000102,,BR,,government
SUPERINTENDENCIA DO DESENVOLVIMENTO DO INTERIOR DO MA,07492168000100,,BR,,government
CAIXA ESCOLAR DA ESCOLA MUNICIPAL ESTUDANTE MARIA AUXILIADORA,07494272000134,,BR,,government
FUNDACAO AGROPECUARIA DE ABASTECIMENTO E PESCA DE MACAE,07497496000108,,BR,,government
FUNDACAO DE ESPORTE DE MACAE - FESPORTE,07498182000111,,BR,,government
CONSELHO MUNICIPAL DE DESENVOLVIMENTO SUSTENTAVEL DE CHA DE ALEGRIA,07499243000165,,BR,,government
SECRETARIA MUNICIPAL DE SAUDE DE PORTO VELHO,07499867000182,,BR,,government
SECRETARIA MUNICIPAL DE SAUDE DE PORTO VELHO,07499867000263,,BR,,government
ADMINISTRACAO REGIONAL DO SIA - RA XXIX,07505892000121,,BR,,government
CONSELHO MUNICIPAL DE DESENVOLVIMENTO LOCAL SUSTENTAVEL,07506586000100,,BR,,government
ESCOLA MUNICIPAL RUY BARBOSA,07508877000137,,BR,,government
SUPERINTENDENCIA MUNICIPAL DE CONTROLE DO CONVIVIO URBANO-SMCCU,07510648000157,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - CE PADRE CARLOS LEONCIO DA SILVA,07510667000183,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - CE CIDADE DE LISBOA,07510674000185,,BR,,government
SECRETARIA DE ESTADO DE EDUCACO-RJ - C.E. CARDEAL ARCOVERDE,07510687000154,,BR,,government
SECRETARIA DE ESTADO DE EDUCAO-RJ - EEES CLOTILDE GUIMARAES,07510690000178,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - EEES CHILE,07510694000156,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - CE PROFESSORA TEREZINHA MELO GONCALVES,07510760000198,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - EEES RIO DE JANEIRO,07510773000167,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - EEES WALT DISNEY,07510774000101,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - E.E.E.S. MARIA ISABEL BIVAR,07510775000156,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - C.E. ROSA LUXEMBURGO,07510817000159,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - C.E. MARANHAO,07510822000161,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - EEES SANTOS DUMONT,07511130000138,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - EEES PARA,07511135000160,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - EEES EMBAIXADOR BARROS HURTADO,07511143000107,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - EEES EVANGELISTA DUARTE BATISTA,07511147000195,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - CE REPUBLICA DE SAO TOME E PRINCIPE,07511153000142,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - EEES AZEVEDO JUNIOR,07511922000102,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - C.E. LUIS DE CAMOES,07511927000135,,BR,,government
SECRETARIA DE ESTADO DE INTEGRACAO DE SERVICOS PUBLICOS METROPOLITANOS,07512642000119,,BR,,government
ESCOLA MUNICIPAL MATHILDE CORDEIRO DE AQUINO DE ENSINO FUNDAMENTAL,07512788000164,,BR,,government
INSTITUTO DE PREVIDENCIA DOS SERVIDORES MUNICIPAIS DE BRANQUINHA,07513145000135,,BR,,government
CAIXA ESCOLAR JOSE APOLINARIO DE ANDRADE,07514140000127,,BR,,government
CONSELHO MUNICIPAL DE DEFESA DO MEIO AMBIENTE,07515546000124,,BR,,government
1 BATALHAO FERROVIARIO,07517504000122,,BR,,government
1 BATALHAO FERROVIARIO,07517504000203,,BR,,government
CENTRO INTEGRADO DE TELEMATICA DO EXERCITO,07518297000120,,BR,,government
CENTRO INTEGRADO DE TELEMATICA DO EXERCITO,07518297000201,,BR,,government
MUNICIPIO DE IPAUMIRIM,07520141000184,,BR,,government
MUNICIPIO DE IPAUMIRIM,07520141000265,,BR,,government
MUNICIPIO DE UMARI,07520372000198,,BR,,government
INSTITUTO PREVIDENCIARIO DO MUNICIPIO DE VICENCIA,07521710000106,,BR,,government
CONSELHO MUNICIPAL DE DEFESA DOS DIREITOS DA CRIANCA E ADOLESCENTE DO MUNICIPIO DE MACHADOS,07522296000150,,BR,,government
MUNICIPIO DE IBIAPINA,07523186000102,,BR,,government
INSTITUTO SUPERIOR DE EDUCACAO ANTONINO FREIRE - ISEAF,07524185000182,,BR,,government
SECRETARIA MUNICIPAL DE SAUDE DE QUEBRANGULO,07524323000123,,BR,,government
CAMARA MUNICIPAL DE VEREADORES DE AMARAL FERRADOR,07524591000145,,BR,,government
3 BATALHAO DE ENGENHARIA DE CONSTRUCAO,07524710000160,,BR,,government
3 BATALHAO DE ENGENHARIA DE CONSTRUCAO,07524710000240,,BR,,government
FUNDACAO ESTADUAL DE ADMINISTRACAO DE SERVICOS DE SAUDE MEDICO-HOSPITALAR DE SERGIPE,07524946000104,,BR,,government
ESTADO DO MARANHAO - FUNDO ESPECIAL DE SEGURANCA PUBLICA/FESP,07525056000109,,BR,,government
CENTRO DE ESTUDOS JURIDICOS DA PROCURADORIA GERAL DO MUNICIPIO,07525970000150,,BR,,government
FUNDO MUNICIPAL DE SEGURIDADE SOCIAL DO MUNICIPIO DE HORIZONTE,07527239000163,,BR,,government
PROGRAMA FARMACIA POPULAR DO BRASIL/APARECIDA-GO,07527664000152,,BR,,government
PROGRAMA FARMACIA POPULAR DO BRASIL/APARECIDA-GO,07527664000233,,BR,,government
CAMARA DE VEREADORES DE ARROIO TRINTA,07527994000148,,BR,,government
MUNICIPIO DE BEBERIBE,07528292000189,,BR,,government
REGIME PROPRIO DE PREVIDENCIA DO MUNICIPIO DE CHAPADAO DO CEU,07528505000172,,BR,,government
9 BATALHAO DE ENGENHARIA DE CONSTRUCAO,07529010000168,,BR,,government
SECRETARIA DE ESTADO DO DESENVOLVIMENTO DA AGROPECURIA E DA PESCA,07531295000171,,BR,,government
CEARA SECRETARIA DE SEGURANCA PUBLICA,07954548000462,,BR,,government
SECRETARIA DE ESTADO DO DESENVOLVIMENTO DA AGROPECURIA E DA PESCA,07531295000252,,BR,,government
CAMARA MUNICIPAL DE PAROBE,07531328000183,,BR,,government
"INSTITUTO DE DESENVOLVIMENTO, PESQUISA E PLANEJAMENTO DE APUCARANA",07532816000105,,BR,,government
MUNICIPIO DE TRAIRI,07533946000162,,BR,,government
6 BATALHAO DE ENGENHARIA DE CONSTRUCAO,07534932000163,,BR,,government
6 BATALHAO DE ENGENHARIA DE CONSTRUCAO,07534932000244,,BR,,government
UNIVERSIDADE ESTADUAL DE GOIAS,07538347000131,,BR,,government
MUNICIPIO DE VARZEA ALEGRE,07539273000158,,BR,,government
CONSELHO MUNICIPAL DOS DIREITOS DA CRIANCA E DO ADOLESCENTE,07539834000119,,BR,,government
CONSORCIO INTERMUNICIPAL DE SAUDE CISGAP,07540117000107,,BR,,government
MUNICIPIO DE CARIUS,07540180000143,,BR,,government
4 BATALHAO DE ENGENHARIA DE CONSTRUCAO,07540208000142,,BR,,government
4 BATALHAO DE ENGENHARIA DE CONSTRUCAO,07540208000223,,BR,,government
CONSELHO TUTELAR DE NOVA RUSSAS,07540850000121,,BR,,government
COMANDO DO 1 GRUPAMENTO DE ENGENHARIA,07541172000111,,BR,,government
COMANDO DO 1 GRUPAMENTO DE ENGENHARIA,07541172000200,,BR,,government
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,07541368000106,,BR,,government
SERVICO AUTONOMO DE AGUA E ESGOSTO DE ITAPAGE,07544786000157,,BR,,government
21 COMPANHIA DE ENGENHARIA DE CONSTRUCAO,07546219000130,,BR,,government
21 COMPANHIA DE ENGENHARIA DE CONSTRUCAO,07546219000210,,BR,,government
MUNICIPIO DE ACARAU,07547821000191,,BR,,government
ESTATUTO SOCIAL DA FUNDACAO EDUCATIVA E CULTURAL RAGOSINO ARAUJO,07549908000106,,BR,,government
MUNICIPIO DE NOVO ORIENTE - CAMARA MUNICIPAL,07551237000100,,BR,,government
DIRETORIA REGIONAL ADMINISTRATIVA METROPOLITANA I,07551365000153,,BR,,government
DEPARTAMENTO ESTADUAL DE INFRA-ESTRUTURA RODOVIARIA DE SERGIPE - DER/SE,07555286000110,,BR,,government
UNIDADE EXECUTORA CONSELHO ESCOLAR VALDIVINO FERREIRA DA COSTA,07556101000192,,BR,,government
INSTITUTO DE PREVIDENCIA MUNICIPAL DE LENCOIS PAULISTA,07556356000155,,BR,,government
